,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
77,1014596,全栈工程师,武汉,2018-04-16 10:33:30,14.0,52301,研众科技,武汉研众科技有限公司,少于15人,武昌区,本科,天使轮,"移动互联网,O2O",114.34455016,30.55841946,全职,3-5年
78,2923463,全栈工程师,西安,2018-04-16 19:44:23,19.0,134244,海平方,西安海平方网络科技有限公司,50-150人,高新技术产业开发区,本科,未融资,移动互联网,108.994,33.993436,全职,5-10年
79,4429110,全栈工程师,北京,2018-04-16 17:31:21,25.2,162414,CTV,燊机信息科技（北京）有限公司,15-50人,朝阳区,本科,A轮,"移动互联网,文化娱乐",116.454569,39.915653,全职,3-5年
80,4423900,全栈工程师,南京,2018-04-16 09:45:02,11.2,55524,江苏兆米,江苏兆米信息技术有限公司,15-50人,雨花台区,大专,天使轮,"移动互联网,企业服务",118.99344,31.994276,全职,1-3年
81,4410495,全栈工程师,上海,2018-04-12 13:34:18,12.0,100576,智合,上海之合网络科技有限公司,50-150人,闵行区,本科,A轮,"移动互联网,电子商务",121.361219,31.135726,全职,1-3年
82,3853642,全栈工程师,珠海,2018-03-31 00:43:05,6.8,106414,励耘科技,珠海励耘科技有限公司,15-50人,香洲区,本科,未融资,移动互联网,113.538542,22.348906,全职,1-3年
83,3991000,全栈工程师,上海,2018-03-29 12:41:34,11.2,41075,微投网络,微投（上海）网络科技有限公司,15-50人,嘉定区,本科,天使轮,移动互联网,121.32512,31.29154,全职,不限
84,4132667,全栈工程师,厦门,2018-04-09 11:34:52,12.2,213387,厦门大道在途,厦门大道在途网络科技有限公司,15-50人,湖里区,不限,天使轮,移动互联网,118.179308,24.502449,全职,1-3年
85,4260146,全栈工程师,上海,2018-04-16 10:27:05,28.0,43957,Unity Technologies,优美缔软件（上海）有限公司,50-150人,普陀区,本科,C轮,移动互联网,121.38411,31.23322,全职,5-10年
86,2973530,全栈工程师,北京,2018-04-18 15:06:37,22.8,115818,无限向量（北京）科技有限公司,无限向量（北京）科技有限公司,50-150人,朝阳区,本科,A轮,移动互联网,115.99339,39.99426,全职,3-5年
87,4413404,全栈工程师,北京,2018-04-12 17:20:24,21.0,216685,知识圈,广州知识圈网络科技有限公司,15-50人,海淀区,本科,A轮,"移动互联网,教育",116.311896,40.034743,全职,3-5年
88,4365322,全栈工程师,上海,2018-04-03 11:28:41,14.0,327094,点内,点内（上海）生物科技有限公司,15-50人,长宁区,本科,天使轮,医疗健康,121.41487,31.198127,全职,3-5年
89,4317386,全栈工程师,上海,2018-03-23 20:11:09,22.8,183565,神州金山,神州金山物联网科技(上海)有限公司,50-150人,闵行区,本科,不需要融资,"移动互联网,电子商务",121.31285,31.189733,全职,5-10年
90,4151472,全栈工程师,北京,2018-04-17 09:51:23,21.0,294309,聚云位智,北京聚云位智信息科技有限公司,15-50人,海淀区,本科,A轮,数据服务,0.0,0.0,全职,3-5年
91,4357288,全栈工程师,长沙,2018-04-01 21:43:05,9.8,303046,want to be 进化兔,长沙煦景信息科技有限公司,少于15人,岳麓区,本科,未融资,教育、移动互联网,,,全职,3-5年
92,3852513,全栈工程师,上海,2018-04-10 13:57:28,14.0,264993,有方教育,上海有略教育科技有限公司,15-50人,黄浦区,本科,天使轮,教育,121.47451,31.214835,全职,1-3年
