,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
23,4436116,图像处理工程师,北京,2018-04-17 16:28:02,24.0,211004,视觉互联,北京视觉互联科技有限公司,50-150人,朝阳区,本科,不需要融资,移动互联网,116.491198,39.977856,全职,3-5年
24,3267061,视觉/图像处理研究员,北京,2018-04-18 11:34:16,38.0,50702,美团点评,北京三快在线科技有限公司,2000人以上,朝阳区,硕士,D轮及以上,"移动互联网,O2O",116.48864,40.007096,全职,5-10年
25,3905236,图像处理工程师,福州,2018-04-08 16:57:48,17.0,76740,岂微,福州岂微网络科技有限公司,15-50人,鼓楼区,硕士,天使轮,"移动互联网,游戏",119.270634,26.074504,全职,1-3年
26,2711007,图像处理工程师,青岛,2018-04-11 16:39:35,12.6,112945,青岛鼎信,青岛鼎信通讯股份有限公司,2000人以上,市南区,本科,上市公司,其他,120.415547,36.076209,全职,不限
27,4225299,图像处理工程师,无锡,2018-04-08 08:21:04,17.0,331629,声亚医疗,无锡声亚医疗科技有限公司,15-50人,无锡新区,硕士,天使轮,医疗健康,120.358818,31.538042,全职,1-3年
28,4277644,图像处理开发工程师,北京,2018-04-17 16:25:09,21.0,4128,知乎,北京智者天下科技有限公司,500-2000人,海淀区,本科,D轮及以上,"移动互联网,社交网络",116.350094,40.007985,全职,1-3年
29,4175779,软件工程师（图像处理）,深圳,2018-04-16 17:42:52,19.6,166781,智神信息技术,桂林智神信息技术有限公司,500-2000人,福田区,本科,未融资,"移动互联网,企业服务",114.027021,22.52845,全职,3-5年
30,2265233,图像处理工程师,深圳,2018-03-30 10:22:47,28.0,19875,vivo,维沃移动通信有限公司,2000人以上,福田区,本科,未融资,移动互联网,114.0607696,22.56776037,全职,3-5年
31,4049775,图像处理工程师/实习生,北京,2018-04-18 16:26:45,24.0,291761,环球农宝,北京环球农宝智能科技有限公司,15-50人,海淀区,硕士,天使轮,"企业服务,硬件",0.0,0.0,全职,不限
32,3346583,图像处理工程师(003549),广州,2018-03-21 18:20:41,28.0,49579,欢聚时代（YY Inc）,广州华多网络科技有限公司,2000人以上,番禺区,本科,上市公司,移动互联网,39.897445,116.331398,全职,3-5年
33,4141071,图像处理工程师,北京,2018-04-16 12:55:06,14.0,324240,上海融军,上海融军科技有限公司,15-50人,海淀区,硕士,不需要融资,"信息安全,数据服务",116.303276,40.035542,全职,1-3年
34,3480331,图像处理研发工程师,广州,2018-04-18 09:37:09,17.0,28393,爱云校,北京修齐治平科技有限公司,500-2000人,天河区,硕士,C轮,"教育,数据服务",113.356269,23.134926,全职,1年以下
35,4349420,图像处理工程师,南京,2018-03-30 09:28:04,10.8,225119,云创大数据,南京云创大数据科技股份有限公司,150-500人,秦淮区,硕士,不需要融资,"移动互联网,数据服务",118.874379,32.018445,全职,3-5年
