,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验,吸引条件
124,2076373,hadoop运维,北京,2018-04-28 18:04:05,21.0,4286,竞技世界,竞技世界（北京）网络技术有限公司,500-2000人,,本科,不需要融资,"移动互联网,游戏",116.31214448,40.03737722,全职,3-5年,"['节日礼物', '技能培训', '年底双薪', '年度旅游']"
125,1605870,大数据Hadoop工程师-北京,北京,2018-04-28 14:09:09,14.0,27962,星环科技,星环信息科技（上海）有限公司,150-500人,海淀区,本科,C轮,数据服务,116.354633,39.950966,全职,1-3年,"['五险一金', '年底双薪', '带薪年假', '弹性工作']"
126,4390602,大数据开发（Hadoop）工程师,上海,2018-04-28 13:55:52,21.0,206860,墨智科技,墨智科技（深圳）有限公司,15-50人,静安区,硕士,天使轮,"移动互联网,数据服务",121.437242,31.230918,全职,3-5年,[]
127,2937350,hadoop高级运维工程师,北京,2018-04-24 13:37:29,27.0,70,宝宝树,宝宝树（北京）信息技术有限公司,500-2000人,朝阳区,本科,D轮及以上,社交网络,115.99339,39.99426,全职,3-5年,"['商业医疗保险', '股票期权', '带薪年假', '扁平管理']"
128,3960415,Hadoop开发工程师/大数据工程师,重庆,2018-04-27 11:01:01,11.2,94092,重庆优启科技有限公司,重庆优启科技有限公司,50-150人,渝北区,大专,不需要融资,"移动互联网,电子商务",106.500861,29.608142,全职,1-3年,"['年底双薪', '绩效奖金', '定期体检', '五险一金']"
129,4207460,Hadoop大数据开发工程师,深圳,2018-04-08 16:45:04,17.0,180469,大帝科技,深圳市大帝科技发展有限公司,150-500人,南山区,本科,不需要融资,"移动互联网,数据服务",113.931386,22.542073,全职,1-3年,[]
130,4492312,Hadoop研发工程师,北京,2018-04-27 11:13:05,21.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,本科,不需要融资,"移动互联网,数据服务",116.273399,40.043429,全职,1-3年,"['股票期权', '弹性工作', '五险一金', '免费班车']"
131,3945258,hadoop开发工程师,北京,2018-04-25 12:44:33,21.0,3712,京东,京东世纪贸易有限公司,2000人以上,朝阳区,本科,上市公司,"移动互联网,电子商务",116.387477,40.000236,全职,应届毕业生,"['免费班车', '带薪年假', '绩效奖金', '岗位晋升']"
132,3927913,Hadoop工程师（项目）,武汉,2018-04-24 17:39:14,14.0,102480,烽火众智,武汉烽火众智数字技术有限责任公司,500-2000人,洪山区,本科,不需要融资,移动互联网,114.395422,30.517076,全职,不限,"['企业年金', '年底双薪', '免费班车', '绩效奖金']"
133,3819727,Hadoop大数据开发工程师（数据仓库方向）,北京,2018-04-28 15:56:54,19.0,8103,汽车之家,北京车之家信息技术有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,文化娱乐",116.311989,39.979473,全职,3-5年,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']"
134,3623328,搜狗金融-Java（hadoop）高级开发,北京,2018-04-28 10:39:32,28.0,1537,搜狗,北京搜狗科技发展有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,数据服务",116.33254,39.99366006,全职,3-5年,"['岗位晋升', '扁平管理', '管理规范', '精英团队']"
135,3616345,hadoop开发,上海,2018-04-10 17:34:34,28.0,164989,哈罗单车,上海钧正网络科技有限公司,2000人以上,闵行区,大专,D轮及以上,"移动互联网,硬件",121.363896,31.122746,全职,5-10年,"['绩效奖金', '年底双薪', '股票期权', '交通补助']"
136,1874927,Hadoop开发工程师,上海,2018-04-27 10:45:13,10.8,24102,Hypers,上海宏路数据技术股份有限公司,50-150人,,本科,上市公司,移动互联网,,,全职,不限,"['绩效奖金', '五险一金', '带薪年假', '年度旅游']"
137,3306247,Hadoop数据处理工程师,上海,2018-04-23 11:14:20,21.0,22321,晶赞科技Zamplus,上海晶赞科技发展有限公司,150-500人,闸北区,本科,D轮及以上,"数据服务,文化娱乐",121.44872,31.283477,全职,3-5年,"['项目奖金', '带薪休假', '美女多', '硅谷工作机会']"
138,3067516,Hadoop开发工程师,深圳,2018-04-25 11:31:26,14.0,133644,鹏锐,深圳鹏锐信息技术有限公司,50-150人,南山区,本科,上市公司,"企业服务,其他",113.971487,22.580895,全职,1-3年,[]
139,4441702,Hadoop/spark高级研发工程师（并行处理方,北京,2018-04-19 18:44:01,24.0,1686,爱奇艺,北京爱奇艺科技有限公司,2000人以上,海淀区,本科,D轮及以上,"广告营销,文化娱乐",116.314233,39.982197,全职,3-5年,"['绩效奖金', '五险一金', '交通补助', '带薪年假']"
140,4413244,Hadoop讲师,北京,2018-04-12 17:06:30,28.0,98916,蓝鸥科技,蓝鸥科技有限公司,150-500人,昌平区,本科,不需要融资,"移动互联网,教育",116.30195,40.108939,全职,3-5年,"['节日礼物', '专项奖金', '带薪年假', '岗位晋升']"
